,video_id,time_stamp,speech_present
15648,56EMF9tt5LE,398.64,False
15669,57Ijq7fWehY,22.0,False
15670,57Ijq7fWehY,22.96,False
15671,57Ijq7fWehY,23.92,False
15672,57Ijq7fWehY,24.88,False
15673,57Ijq7fWehY,25.84,False
15674,57Ijq7fWehY,26.8,False
15675,57Ijq7fWehY,27.76,False
15676,57Ijq7fWehY,28.72,False
15677,57Ijq7fWehY,29.68,False
15678,57Ijq7fWehY,30.64,False
15679,57hY47NuUzs,30.0,False
15680,57hY47NuUzs,30.96,False
15681,57hY47NuUzs,31.92,False
15682,57hY47NuUzs,32.88,False
15683,57hY47NuUzs,33.84,False
15684,57hY47NuUzs,34.8,False
15685,57hY47NuUzs,35.76,False
15686,57hY47NuUzs,36.72,False
15687,57hY47NuUzs,37.68,False
15688,57hY47NuUzs,38.64,False
15739,58yb7qX_pv8,30.0,False
15740,58yb7qX_pv8,30.96,False
15741,58yb7qX_pv8,31.92,False
15742,58yb7qX_pv8,32.88,False
15743,58yb7qX_pv8,33.84,False
15744,58yb7qX_pv8,34.8,False
15745,58yb7qX_pv8,35.76,False
15746,58yb7qX_pv8,36.72,False
15747,58yb7qX_pv8,37.68,False
15748,58yb7qX_pv8,38.64,False
15749,58f4AsxOYhU,30.0,False
15750,58f4AsxOYhU,30.96,False
15751,58f4AsxOYhU,31.92,False
15752,58f4AsxOYhU,32.88,False
15753,58f4AsxOYhU,33.84,False
15754,58f4AsxOYhU,34.8,False
15755,58f4AsxOYhU,35.76,False
15756,58f4AsxOYhU,36.72,False
15757,58f4AsxOYhU,37.68,False
15758,58f4AsxOYhU,38.64,False
15769,58h2NdNd4KM,30.0,False
15770,58h2NdNd4KM,30.96,False
15771,58h2NdNd4KM,31.92,False
15772,58h2NdNd4KM,32.88,False
15773,58h2NdNd4KM,33.84,False
15774,58h2NdNd4KM,34.8,False
15775,58h2NdNd4KM,35.76,False
15776,58h2NdNd4KM,36.72,False
15777,58h2NdNd4KM,37.68,False
15778,58h2NdNd4KM,38.64,False
15789,58Q0Xs9bHss,260.0,False
15790,58Q0Xs9bHss,260.96,False
15791,58Q0Xs9bHss,261.92,False
15792,58Q0Xs9bHss,262.88,False
15793,58Q0Xs9bHss,263.84,False
15794,58Q0Xs9bHss,264.8,False
15795,58Q0Xs9bHss,265.76,False
15796,58Q0Xs9bHss,266.72,False
15797,58Q0Xs9bHss,267.68,False
15798,58Q0Xs9bHss,268.64,False
15839,59k-52vAtVI,16.0,False
15840,59k-52vAtVI,16.96,False
15841,59k-52vAtVI,17.92,False
15842,59k-52vAtVI,18.88,False
15843,59k-52vAtVI,19.84,False
15844,59k-52vAtVI,20.8,False
15845,59k-52vAtVI,21.76,False
15846,59k-52vAtVI,22.72,False
15847,59k-52vAtVI,23.68,False
15848,59k-52vAtVI,24.64,False
15869,59_z59algRs,30.0,False
15870,59_z59algRs,30.96,False
15871,59_z59algRs,31.92,False
15872,59_z59algRs,32.88,False
15873,59_z59algRs,33.84,False
15874,59_z59algRs,34.8,False
15875,59_z59algRs,35.76,False
15876,59_z59algRs,36.72,False
15877,59_z59algRs,37.68,False
15878,59_z59algRs,38.64,False
15899,5anf09_Xzy0,10.0,False
15900,5anf09_Xzy0,10.96,False
15901,5anf09_Xzy0,11.92,False
15902,5anf09_Xzy0,12.88,False
15903,5anf09_Xzy0,13.84,False
15904,5anf09_Xzy0,14.8,False
15905,5anf09_Xzy0,15.76,False
15906,5anf09_Xzy0,16.72,False
15907,5anf09_Xzy0,17.68,False
15908,5anf09_Xzy0,18.64,False
15919,5aDO-10hefQ,25.0,False
15920,5aDO-10hefQ,25.96,False
15921,5aDO-10hefQ,26.92,False
15922,5aDO-10hefQ,27.88,False
15923,5aDO-10hefQ,28.84,False
15924,5aDO-10hefQ,29.8,False
15925,5aDO-10hefQ,30.76,False
15926,5aDO-10hefQ,31.72,False
15927,5aDO-10hefQ,32.68,False
15928,5aDO-10hefQ,33.64,False
15929,5aHvoCScO0g,30.0,False
15930,5aHvoCScO0g,30.96,False
15931,5aHvoCScO0g,31.92,False
15932,5aHvoCScO0g,32.88,False
15933,5aHvoCScO0g,33.84,False
15934,5aHvoCScO0g,34.8,False
15935,5aHvoCScO0g,35.76,False
15936,5aHvoCScO0g,36.72,False
15937,5aHvoCScO0g,37.68,False
15938,5aHvoCScO0g,38.64,False
15939,5aC9_oX8dr0,460.0,False
15940,5aC9_oX8dr0,460.96,False
15941,5aC9_oX8dr0,461.92,False
15942,5aC9_oX8dr0,462.88,False
15943,5aC9_oX8dr0,463.84,False
15944,5aC9_oX8dr0,464.8,False
15945,5aC9_oX8dr0,465.76,False
15946,5aC9_oX8dr0,466.72,False
15947,5aC9_oX8dr0,467.68,False
15948,5aC9_oX8dr0,468.64,False
15949,5aVH3FZI4S4,100.0,False
15950,5aVH3FZI4S4,100.96,False
15951,5aVH3FZI4S4,101.92,False
15952,5aVH3FZI4S4,102.88,False
15953,5aVH3FZI4S4,103.84,False
15954,5aVH3FZI4S4,104.8,False
15955,5aVH3FZI4S4,105.76,False
15956,5aVH3FZI4S4,106.72,False
15957,5aVH3FZI4S4,107.68,False
15958,5aVH3FZI4S4,108.64,False
16059,5B7lDpIYNj0,510.0,False
16060,5B7lDpIYNj0,510.96,False
16061,5B7lDpIYNj0,511.92,False
16062,5B7lDpIYNj0,512.88,False
16063,5B7lDpIYNj0,513.84,False
16064,5B7lDpIYNj0,514.8,False
16065,5B7lDpIYNj0,515.76,False
16066,5B7lDpIYNj0,516.72,False
16067,5B7lDpIYNj0,517.68,False
16068,5B7lDpIYNj0,518.64,False
16109,5ciRkY7tF6s,30.0,False
16110,5ciRkY7tF6s,30.96,False
16111,5ciRkY7tF6s,31.92,False
16112,5ciRkY7tF6s,32.88,False
16113,5ciRkY7tF6s,33.84,False
16114,5ciRkY7tF6s,34.8,False
16115,5ciRkY7tF6s,35.76,False
16116,5ciRkY7tF6s,36.72,False
16117,5ciRkY7tF6s,37.68,False
16118,5ciRkY7tF6s,38.64,False
16219,5DyTDvFvAmw,20.0,False
16220,5DyTDvFvAmw,20.96,False
16221,5DyTDvFvAmw,21.92,False
16222,5DyTDvFvAmw,22.88,False
16223,5DyTDvFvAmw,23.84,False
16224,5DyTDvFvAmw,24.8,False
16225,5DyTDvFvAmw,25.76,False
16226,5DyTDvFvAmw,26.72,False
16227,5DyTDvFvAmw,27.68,False
16228,5DyTDvFvAmw,28.64,False
16239,5DJjRwzIEG4,240.0,False
16240,5DJjRwzIEG4,240.96,False
16241,5DJjRwzIEG4,241.92,False
16242,5DJjRwzIEG4,242.88,False
16243,5DJjRwzIEG4,243.84,False
16244,5DJjRwzIEG4,244.8,False
16245,5DJjRwzIEG4,245.76,False
16246,5DJjRwzIEG4,246.72,False
16247,5DJjRwzIEG4,247.68,False
16248,5DJjRwzIEG4,248.64,False
16259,5EGPIIoSwb0,320.0,False
16260,5EGPIIoSwb0,320.96,False
16261,5EGPIIoSwb0,321.92,False
16262,5EGPIIoSwb0,322.88,False
16263,5EGPIIoSwb0,323.84,False
16264,5EGPIIoSwb0,324.8,False
16265,5EGPIIoSwb0,325.76,False
16266,5EGPIIoSwb0,326.72,False
16267,5EGPIIoSwb0,327.68,False
16268,5EGPIIoSwb0,328.64,False
16269,5EbJQCFom8o,70.0,False
16270,5EbJQCFom8o,70.96,False
16271,5EbJQCFom8o,71.92,False
16272,5EbJQCFom8o,72.88,False
16273,5EbJQCFom8o,73.84,False
16274,5EbJQCFom8o,74.8,False
16275,5EbJQCFom8o,75.76,False
16276,5EbJQCFom8o,76.72,False
16277,5EbJQCFom8o,77.68,False
16278,5EbJQCFom8o,78.64,False
16289,5EBypTXu4W8,30.0,False
16290,5EBypTXu4W8,30.96,False
16291,5EBypTXu4W8,31.92,False
16292,5EBypTXu4W8,32.88,False
16293,5EBypTXu4W8,33.84,False
16294,5EBypTXu4W8,34.8,False
16295,5EBypTXu4W8,35.76,False
16296,5EBypTXu4W8,36.72,False
16297,5EBypTXu4W8,37.68,False
16298,5EBypTXu4W8,38.64,False
16309,5fFguglZ_8o,30.0,False
16310,5fFguglZ_8o,30.96,False
16311,5fFguglZ_8o,31.92,False
16312,5fFguglZ_8o,32.88,False
16313,5fFguglZ_8o,33.84,False
16314,5fFguglZ_8o,34.8,False
16315,5fFguglZ_8o,35.76,False
16316,5fFguglZ_8o,36.72,False
16317,5fFguglZ_8o,37.68,False
16318,5fFguglZ_8o,38.64,False
16339,5fjmEgwc14E,100.0,False
16340,5fjmEgwc14E,100.96,False
16341,5fjmEgwc14E,101.92,False
16342,5fjmEgwc14E,102.88,False
16343,5fjmEgwc14E,103.84,False
16344,5fjmEgwc14E,104.8,False
16345,5fjmEgwc14E,105.76,False
16346,5fjmEgwc14E,106.72,False
16347,5fjmEgwc14E,107.68,False
16348,5fjmEgwc14E,108.64,False
16379,5flaa_zkhqU,30.0,False
16380,5flaa_zkhqU,30.96,False
16381,5flaa_zkhqU,31.92,False
16382,5flaa_zkhqU,32.88,False
16383,5flaa_zkhqU,33.84,False
16384,5flaa_zkhqU,34.8,False
16385,5flaa_zkhqU,35.76,False
16386,5flaa_zkhqU,36.72,False
16387,5flaa_zkhqU,37.68,False
16388,5flaa_zkhqU,38.64,False
16389,5fOiSYDYu-Q,80.0,False
16390,5fOiSYDYu-Q,80.96,False
16391,5fOiSYDYu-Q,81.92,False
16392,5fOiSYDYu-Q,82.88,False
16393,5fOiSYDYu-Q,83.84,False
16394,5fOiSYDYu-Q,84.8,False
16395,5fOiSYDYu-Q,85.76,False
16396,5fOiSYDYu-Q,86.72,False
16397,5fOiSYDYu-Q,87.68,False
16398,5fOiSYDYu-Q,88.64,False
16429,5gO1h5yQUpQ,30.0,False
16430,5gO1h5yQUpQ,30.96,False
16431,5gO1h5yQUpQ,31.92,False
16432,5gO1h5yQUpQ,32.88,False
16433,5gO1h5yQUpQ,33.84,False
16434,5gO1h5yQUpQ,34.8,False
16435,5gO1h5yQUpQ,35.76,False
16436,5gO1h5yQUpQ,36.72,False
16437,5gO1h5yQUpQ,37.68,False
16438,5gO1h5yQUpQ,38.64,False
16459,5gq7O5yLl6M,11.0,False
16460,5gq7O5yLl6M,11.96,False
16461,5gq7O5yLl6M,12.92,False
16462,5gq7O5yLl6M,13.88,False
16463,5gq7O5yLl6M,14.84,False
16464,5gq7O5yLl6M,15.8,False
16465,5gq7O5yLl6M,16.759999999999998,False
16466,5gq7O5yLl6M,17.72,False
16467,5gq7O5yLl6M,18.68,False
16468,5gq7O5yLl6M,19.64,False
16499,5hpBWJ2OSpo,400.0,False
16500,5hpBWJ2OSpo,400.96,False
16501,5hpBWJ2OSpo,401.92,False
16502,5hpBWJ2OSpo,402.88,False
16503,5hpBWJ2OSpo,403.84,False
16504,5hpBWJ2OSpo,404.8,False
16505,5hpBWJ2OSpo,405.76,False
16506,5hpBWJ2OSpo,406.72,False
16507,5hpBWJ2OSpo,407.68,False
16508,5hpBWJ2OSpo,408.64,False
16549,5hZDNqoi15I,30.0,False
16550,5hZDNqoi15I,30.96,False
16551,5hZDNqoi15I,31.92,False
16552,5hZDNqoi15I,32.88,False
16553,5hZDNqoi15I,33.84,False
16554,5hZDNqoi15I,34.8,False
16555,5hZDNqoi15I,35.76,False
16556,5hZDNqoi15I,36.72,False
16557,5hZDNqoi15I,37.68,False
16558,5hZDNqoi15I,38.64,False
16589,5iW26-LNSaY,21.0,False
16590,5iW26-LNSaY,21.96,False
16591,5iW26-LNSaY,22.92,False
16592,5iW26-LNSaY,23.88,False
16593,5iW26-LNSaY,24.84,False
16594,5iW26-LNSaY,25.8,False
16595,5iW26-LNSaY,26.76,False
16596,5iW26-LNSaY,27.72,False
16597,5iW26-LNSaY,28.68,False
16598,5iW26-LNSaY,29.64,False
16659,5iP_VuJCZtw,30.0,False
16660,5iP_VuJCZtw,30.96,False
16661,5iP_VuJCZtw,31.92,False
16662,5iP_VuJCZtw,32.88,False
16663,5iP_VuJCZtw,33.84,False
16664,5iP_VuJCZtw,34.8,False
16665,5iP_VuJCZtw,35.76,False
16666,5iP_VuJCZtw,36.72,False
16667,5iP_VuJCZtw,37.68,False
16668,5iP_VuJCZtw,38.64,False
16689,5jmeNAZrt8Y,30.0,False
16690,5jmeNAZrt8Y,30.96,False
16691,5jmeNAZrt8Y,31.92,False
16692,5jmeNAZrt8Y,32.88,False
16693,5jmeNAZrt8Y,33.84,False
16694,5jmeNAZrt8Y,34.8,False
16695,5jmeNAZrt8Y,35.76,False
16696,5jmeNAZrt8Y,36.72,False
16697,5jmeNAZrt8Y,37.68,False
16698,5jmeNAZrt8Y,38.64,False
16699,5jqupmXaRBc,30.0,False
16700,5jqupmXaRBc,30.96,False
16701,5jqupmXaRBc,31.92,False
16702,5jqupmXaRBc,32.88,False
16703,5jqupmXaRBc,33.84,False
16704,5jqupmXaRBc,34.8,False
16705,5jqupmXaRBc,35.76,False
16706,5jqupmXaRBc,36.72,False
16707,5jqupmXaRBc,37.68,False
16708,5jqupmXaRBc,38.64,False
16709,5jcOgP-zeTg,0.0,False
16710,5jcOgP-zeTg,0.96,False
16731,5kKO829ztPY,30.0,False
16732,5kKO829ztPY,30.96,False
16733,5kKO829ztPY,31.92,False
16734,5kKO829ztPY,32.88,False
16735,5kKO829ztPY,33.84,False
16736,5kKO829ztPY,34.8,False
16737,5kKO829ztPY,35.76,False
16738,5kKO829ztPY,36.72,False
16739,5kKO829ztPY,37.68,False
16740,5kKO829ztPY,38.64,False
16791,5lNDlR80tsY,200.0,False
16792,5lNDlR80tsY,200.96,False
16793,5lNDlR80tsY,201.92,False
16794,5lNDlR80tsY,202.88,False
16795,5lNDlR80tsY,203.84,False
16796,5lNDlR80tsY,204.8,False
16797,5lNDlR80tsY,205.76,False
16798,5lNDlR80tsY,206.72,False
16799,5lNDlR80tsY,207.68,False
16800,5lNDlR80tsY,208.64,False
16801,5lNTPOv9fSE,510.0,False
16802,5lNTPOv9fSE,510.96,False
16803,5lNTPOv9fSE,511.92,False
16804,5lNTPOv9fSE,512.88,False
16805,5lNTPOv9fSE,513.84,False
16806,5lNTPOv9fSE,514.8,False
16807,5lNTPOv9fSE,515.76,False
16808,5lNTPOv9fSE,516.72,False
16809,5lNTPOv9fSE,517.68,False
16810,5lNTPOv9fSE,518.64,False
16811,5lMT6xiNFdA,30.0,False
16812,5lMT6xiNFdA,30.96,False
16813,5lMT6xiNFdA,31.92,False
16814,5lMT6xiNFdA,32.88,False
16815,5lMT6xiNFdA,33.84,False
16816,5lMT6xiNFdA,34.8,False
16817,5lMT6xiNFdA,35.76,False
16818,5lMT6xiNFdA,36.72,False
16819,5lMT6xiNFdA,37.68,False
16820,5lMT6xiNFdA,38.64,False
16851,5ltzekqKM7k,200.0,False
16852,5ltzekqKM7k,200.96,False
16853,5ltzekqKM7k,201.92,False
16854,5ltzekqKM7k,202.88,False
16855,5ltzekqKM7k,203.84,False
16856,5ltzekqKM7k,204.8,False
16857,5ltzekqKM7k,205.76,False
16858,5ltzekqKM7k,206.72,False
16859,5ltzekqKM7k,207.68,False
16860,5ltzekqKM7k,208.64,False
16861,5mut_FrB4As,30.0,False
16862,5mut_FrB4As,30.96,False
16863,5mut_FrB4As,31.92,False
16864,5mut_FrB4As,32.88,False
16865,5mut_FrB4As,33.84,False
16866,5mut_FrB4As,34.8,False
16867,5mut_FrB4As,35.76,False
16868,5mut_FrB4As,36.72,False
16869,5mut_FrB4As,37.68,False
16870,5mut_FrB4As,38.64,False
16901,5mugxHG4Ra4,440.0,False
16902,5mugxHG4Ra4,440.96,False
16903,5mugxHG4Ra4,441.92,False
16904,5mugxHG4Ra4,442.88,False
16905,5mugxHG4Ra4,443.84,False
16906,5mugxHG4Ra4,444.8,False
16907,5mugxHG4Ra4,445.76,False
16908,5mugxHG4Ra4,446.72,False
16909,5mugxHG4Ra4,447.68,False
16910,5mugxHG4Ra4,448.64,False
16991,5nLvPfNqUYM,25.0,False
16992,5nLvPfNqUYM,25.96,False
16993,5nLvPfNqUYM,26.92,False
16994,5nLvPfNqUYM,27.88,False
16995,5nLvPfNqUYM,28.84,False
16996,5nLvPfNqUYM,29.8,False
16997,5nLvPfNqUYM,30.76,False
16998,5nLvPfNqUYM,31.72,False
16999,5nLvPfNqUYM,32.68,False
17000,5nLvPfNqUYM,33.64,False
17011,5oIP4I0Wkas,30.0,False
17012,5oIP4I0Wkas,30.96,False
17013,5oIP4I0Wkas,31.92,False
17014,5oIP4I0Wkas,32.88,False
17015,5oIP4I0Wkas,33.84,False
17016,5oIP4I0Wkas,34.8,False
17017,5oIP4I0Wkas,35.76,False
17018,5oIP4I0Wkas,36.72,False
17019,5oIP4I0Wkas,37.68,False
17020,5oIP4I0Wkas,38.64,False
17101,5PJBGhTmQXs,30.0,False
17102,5PJBGhTmQXs,30.96,False
17103,5PJBGhTmQXs,31.92,False
17104,5PJBGhTmQXs,32.88,False
17105,5PJBGhTmQXs,33.84,False
17106,5PJBGhTmQXs,34.8,False
17107,5PJBGhTmQXs,35.76,False
17108,5PJBGhTmQXs,36.72,False
17109,5PJBGhTmQXs,37.68,False
17110,5PJBGhTmQXs,38.64,False
17151,5PVkr3XcWsI,30.0,False
17152,5PVkr3XcWsI,30.96,False
17153,5PVkr3XcWsI,31.92,False
17154,5PVkr3XcWsI,32.88,False
17155,5PVkr3XcWsI,33.84,False
17156,5PVkr3XcWsI,34.8,False
17157,5PVkr3XcWsI,35.76,False
17158,5PVkr3XcWsI,36.72,False
17159,5PVkr3XcWsI,37.68,False
17160,5PVkr3XcWsI,38.64,False
17161,5PU-Qwjb-ks,130.0,False
17162,5PU-Qwjb-ks,130.96,False
17163,5PU-Qwjb-ks,131.92,False
17164,5PU-Qwjb-ks,132.88,False
17165,5PU-Qwjb-ks,133.84,False
17166,5PU-Qwjb-ks,134.8,False
17167,5PU-Qwjb-ks,135.76,False
17168,5PU-Qwjb-ks,136.72,False
17169,5PU-Qwjb-ks,137.68,False
17170,5PU-Qwjb-ks,138.64,False
17171,5P_1NuHrDks,30.0,False
17172,5P_1NuHrDks,30.96,False
17173,5P_1NuHrDks,31.92,False
17174,5P_1NuHrDks,32.88,False
17175,5P_1NuHrDks,33.84,False
17176,5P_1NuHrDks,34.8,False
17177,5P_1NuHrDks,35.76,False
17178,5P_1NuHrDks,36.72,False
17179,5P_1NuHrDks,37.68,False
17180,5P_1NuHrDks,38.64,False
17181,5QBloWQvWgo,280.0,False
17182,5QBloWQvWgo,280.96,False
17183,5QBloWQvWgo,281.92,False
17184,5QBloWQvWgo,282.88,False
17185,5QBloWQvWgo,283.84,False
17186,5QBloWQvWgo,284.8,False
17187,5QBloWQvWgo,285.76,False
17188,5QBloWQvWgo,286.72,False
17189,5QBloWQvWgo,287.68,False
17190,5QBloWQvWgo,288.64,False
17201,5Q9SNbMA11Y,30.0,False
17202,5Q9SNbMA11Y,30.96,False
17203,5Q9SNbMA11Y,31.92,False
17204,5Q9SNbMA11Y,32.88,False
17205,5Q9SNbMA11Y,33.84,False
17206,5Q9SNbMA11Y,34.8,False
17207,5Q9SNbMA11Y,35.76,False
17208,5Q9SNbMA11Y,36.72,False
17209,5Q9SNbMA11Y,37.68,False
17210,5Q9SNbMA11Y,38.64,False
17211,5Q0BeLAO_b4,20.0,False
17212,5Q0BeLAO_b4,20.96,False
17213,5Q0BeLAO_b4,21.92,False
17214,5Q0BeLAO_b4,22.88,False
17215,5Q0BeLAO_b4,23.84,False
17216,5Q0BeLAO_b4,24.8,False
17217,5Q0BeLAO_b4,25.76,False
17218,5Q0BeLAO_b4,26.72,False
17219,5Q0BeLAO_b4,27.68,False
17220,5Q0BeLAO_b4,28.64,False
17221,5Q1c6Q830-o,30.0,False
17222,5Q1c6Q830-o,30.96,False
17223,5Q1c6Q830-o,31.92,False
17224,5Q1c6Q830-o,32.88,False
17225,5Q1c6Q830-o,33.84,False
17226,5Q1c6Q830-o,34.8,False
17227,5Q1c6Q830-o,35.76,False
17228,5Q1c6Q830-o,36.72,False
17229,5Q1c6Q830-o,37.68,False
17230,5Q1c6Q830-o,38.64,False
17231,5QdaRuKC8J4,350.0,False
17232,5QdaRuKC8J4,350.96,False
17233,5QdaRuKC8J4,351.92,False
17234,5QdaRuKC8J4,352.88,False
17235,5QdaRuKC8J4,353.84,False
17236,5QdaRuKC8J4,354.8,False
17237,5QdaRuKC8J4,355.76,False
17238,5QdaRuKC8J4,356.72,False
17239,5QdaRuKC8J4,357.68,False
17240,5QdaRuKC8J4,358.64,False
17251,5QvAS7ornG4,30.0,False
17252,5QvAS7ornG4,30.96,False
17253,5QvAS7ornG4,31.92,False
17254,5QvAS7ornG4,32.88,False
17255,5QvAS7ornG4,33.84,False
17256,5QvAS7ornG4,34.8,False
17257,5QvAS7ornG4,35.76,False
17258,5QvAS7ornG4,36.72,False
17259,5QvAS7ornG4,37.68,False
17260,5QvAS7ornG4,38.64,False
17261,5rpxmjeFtgE,30.0,False
17262,5rpxmjeFtgE,30.96,False
17263,5rpxmjeFtgE,31.92,False
17264,5rpxmjeFtgE,32.88,False
17265,5rpxmjeFtgE,33.84,False
17266,5rpxmjeFtgE,34.8,False
17267,5rpxmjeFtgE,35.76,False
17268,5rpxmjeFtgE,36.72,False
17269,5rpxmjeFtgE,37.68,False
17270,5rpxmjeFtgE,38.64,False
17271,5rPakrW-jCY,490.0,False
17272,5rPakrW-jCY,490.96,False
17273,5rPakrW-jCY,491.92,False
17274,5rPakrW-jCY,492.88,False
17275,5rPakrW-jCY,493.84,False
17276,5rPakrW-jCY,494.8,False
17277,5rPakrW-jCY,495.76,False
17278,5rPakrW-jCY,496.72,False
17279,5rPakrW-jCY,497.68,False
17280,5rPakrW-jCY,498.64,False
17351,5SQrF8RGreg,30.0,False
17352,5SQrF8RGreg,30.96,False
17353,5SQrF8RGreg,31.92,False
17354,5SQrF8RGreg,32.88,False
17355,5SQrF8RGreg,33.84,False
17356,5SQrF8RGreg,34.8,False
17357,5SQrF8RGreg,35.76,False
17358,5SQrF8RGreg,36.72,False
17359,5SQrF8RGreg,37.68,False
17360,5SQrF8RGreg,38.64,False
17371,5S-RAgudnww,7.0,False
17372,5S-RAgudnww,7.96,False
17373,5S-RAgudnww,8.92,False
17374,5S-RAgudnww,9.88,False
17375,5S-RAgudnww,10.84,False
17376,5S-RAgudnww,11.8,False
17377,5S-RAgudnww,12.76,False
17378,5S-RAgudnww,13.72,False
17379,5S-RAgudnww,14.68,False
17380,5S-RAgudnww,15.64,False
17381,5tPxFKI6BrQ,30.0,False
17382,5tPxFKI6BrQ,30.96,False
17383,5tPxFKI6BrQ,31.92,False
17384,5tPxFKI6BrQ,32.88,False
17385,5tPxFKI6BrQ,33.84,False
17386,5tPxFKI6BrQ,34.8,False
17387,5tPxFKI6BrQ,35.76,False
17388,5tPxFKI6BrQ,36.72,False
17389,5tPxFKI6BrQ,37.68,False
17390,5tPxFKI6BrQ,38.64,False
17401,5tOj-p8ANmM,0.0,False
17402,5tOj-p8ANmM,0.96,False
17403,5tOj-p8ANmM,1.92,False
17404,5tOj-p8ANmM,2.88,False
17405,5tOj-p8ANmM,3.84,False
17406,5tOj-p8ANmM,4.8,False
17407,5tOj-p8ANmM,5.76,False
17408,5tOj-p8ANmM,6.72,False
17409,5tOj-p8ANmM,7.68,False
17410,5tOj-p8ANmM,8.64,False
17461,5UxAuX_DV_Y,30.0,False
17462,5UxAuX_DV_Y,30.96,False
17463,5UxAuX_DV_Y,31.92,False
17464,5UxAuX_DV_Y,32.88,False
17465,5UxAuX_DV_Y,33.84,False
17466,5UxAuX_DV_Y,34.8,False
17467,5UxAuX_DV_Y,35.76,False
17468,5UxAuX_DV_Y,36.72,False
17469,5UxAuX_DV_Y,37.68,False
17470,5UxAuX_DV_Y,38.64,False
17481,5UpwKg8zbQw,480.0,False
17482,5UpwKg8zbQw,480.96,False
17483,5UpwKg8zbQw,481.92,False
17484,5UpwKg8zbQw,482.88,False
17485,5UpwKg8zbQw,483.84,False
17486,5UpwKg8zbQw,484.8,False
17487,5UpwKg8zbQw,485.76,False
17488,5UpwKg8zbQw,486.72,False
17489,5UpwKg8zbQw,487.68,False
17490,5UpwKg8zbQw,488.64,False
17491,5UDUNqwWuNs,240.0,False
17492,5UDUNqwWuNs,240.96,False
17493,5UDUNqwWuNs,241.92,False
17494,5UDUNqwWuNs,242.88,False
17495,5UDUNqwWuNs,243.84,False
17496,5UDUNqwWuNs,244.8,False
17497,5UDUNqwWuNs,245.76,False
17498,5UDUNqwWuNs,246.72,False
17499,5UDUNqwWuNs,247.68,False
17500,5UDUNqwWuNs,248.64,False
17511,5VqrY6c-qpI,60.0,False
17512,5VqrY6c-qpI,60.96,False
17513,5VqrY6c-qpI,61.92,False
17514,5VqrY6c-qpI,62.88,False
17515,5VqrY6c-qpI,63.84,False
17516,5VqrY6c-qpI,64.8,False
17517,5VqrY6c-qpI,65.76,False
17518,5VqrY6c-qpI,66.72,False
17519,5VqrY6c-qpI,67.68,False
17520,5VqrY6c-qpI,68.64,False
17640,5y4cP7AlPV4,40.0,False
17641,5y4cP7AlPV4,40.96,False
17642,5y4cP7AlPV4,41.92,False
17643,5y4cP7AlPV4,42.88,False
17644,5y4cP7AlPV4,43.84,False
17645,5y4cP7AlPV4,44.8,False
17646,5y4cP7AlPV4,45.76,False
17647,5y4cP7AlPV4,46.72,False
17648,5y4cP7AlPV4,47.68,False
17649,5y4cP7AlPV4,48.64,False
17660,5zO9WFAPRSE,270.0,False
17661,5zO9WFAPRSE,270.96,False
17662,5zO9WFAPRSE,271.92,False
17663,5zO9WFAPRSE,272.88,False
17664,5zO9WFAPRSE,273.84,False
17665,5zO9WFAPRSE,274.8,False
17666,5zO9WFAPRSE,275.76,False
17667,5zO9WFAPRSE,276.72,False
17668,5zO9WFAPRSE,277.68,False
17669,5zO9WFAPRSE,278.64,False
17730,5_p4yWd3JHc,340.0,False
17731,5_p4yWd3JHc,340.96,False
17732,5_p4yWd3JHc,341.92,False
17733,5_p4yWd3JHc,342.88,False
17734,5_p4yWd3JHc,343.84,False
17735,5_p4yWd3JHc,344.8,False
17736,5_p4yWd3JHc,345.76,False
17737,5_p4yWd3JHc,346.72,False
17738,5_p4yWd3JHc,347.68,False
17739,5_p4yWd3JHc,348.64,False
17740,5_PvtlfQLOE,40.0,False
17741,5_PvtlfQLOE,40.96,False
17742,5_PvtlfQLOE,41.92,False
17743,5_PvtlfQLOE,42.88,False
17744,5_PvtlfQLOE,43.84,False
17745,5_PvtlfQLOE,44.8,False
17746,5_PvtlfQLOE,45.76,False
17747,5_PvtlfQLOE,46.72,False
17748,5_PvtlfQLOE,47.68,False
17749,5_PvtlfQLOE,48.64,False
17750,6-lOElZFqWc,30.0,False
17751,6-lOElZFqWc,30.96,False
17752,6-lOElZFqWc,31.92,False
17753,6-lOElZFqWc,32.88,False
17754,6-lOElZFqWc,33.84,False
17755,6-lOElZFqWc,34.8,False
17756,6-lOElZFqWc,35.76,False
17757,6-lOElZFqWc,36.72,False
17758,6-lOElZFqWc,37.68,False
17759,6-lOElZFqWc,38.64,False
17760,6-orAgas6K8,12.0,False
17761,6-orAgas6K8,12.96,False
17762,6-orAgas6K8,13.92,False
17763,6-orAgas6K8,14.88,False
17764,6-orAgas6K8,15.84,False
17765,6-orAgas6K8,16.8,False
17766,6-orAgas6K8,17.759999999999994,False
17767,6-orAgas6K8,18.72,False
17768,6-orAgas6K8,19.68,False
17769,6-orAgas6K8,20.64,False
17770,6-uEWCi95OU,8.0,False
17771,6-uEWCi95OU,8.96,False
17772,6-uEWCi95OU,9.92,False
17773,6-uEWCi95OU,10.88,False
17774,6-uEWCi95OU,11.84,False
17775,6-uEWCi95OU,12.8,False
17776,6-uEWCi95OU,13.76,False
